fips_code,unemployment_rate_2020,unemployment_rate_2021,unemployment_rate_2022
48123,6.100000000000001,4.9,3.4
48125,6.2,5.2,4.800000000000001
48127,6.4,5.600000000000001,3.8
48129,4.4,4.2,3.6
48131,12.2,8.0,4.5
48133,6.7,5.7,4.600000000000001
48135,11.1,8.0,3.9
48137,3.6,4.3,2.8
48139,6.0,4.5,3.5
48141,8.3,6.2,4.3
48143,5.7,4.5,3.5
48145,6.100000000000001,5.300000000000001,4.100000000000001
48147,4.7,4.100000000000001,3.5
48149,4.7,4.3,3.5
48151,4.5,4.2,3.5
48153,6.2,5.7,4.100000000000001
48155,4.2,3.4,3.2
48157,7.600000000000001,5.9,3.9
48159,5.4,4.4,3.2
48161,8.4,7.2,5.300000000000001
48163,5.7,4.800000000000001,3.4
48165,5.600000000000001,4.600000000000001,3.0
48167,8.8,6.600000000000001,4.4
48169,6.800000000000001,4.9,4.100000000000001
48171,4.800000000000001,3.4,2.6
48173,3.6,3.1,2.6
48175,7.800000000000001,6.5,4.4
48177,5.4,4.3,3.2
48179,8.1,6.600000000000001,4.5
48181,5.9,4.7,3.7
48183,8.3,6.4,4.2
48185,8.1,6.600000000000001,4.5
48187,6.100000000000001,4.5,3.4
48189,6.800000000000001,6.100000000000001,4.9
48191,5.800000000000001,5.5,4.2
48193,4.600000000000001,4.100000000000001,3.4
48195,3.5,3.1,2.4
48197,4.4,4.3,3.5
48199,8.9,7.9,5.2
48201,9.0,6.4,4.2
48203,7.9,6.600000000000001,4.5
48205,2.0,2.2,2.0
48207,4.3,4.0,3.0
48209,6.300000000000001,4.100000000000001,3.0
48211,4.600000000000001,4.4,3.3
48213,6.4,5.2,3.8
48215,11.7,9.1,6.5
48217,6.300000000000001,5.0,3.9
48219,8.0,5.9,3.7
48221,6.600000000000001,5.2,3.7
48223,5.100000000000001,4.4,3.5
48225,5.300000000000001,4.9,3.6
48227,8.1,6.4,5.100000000000001
48229,8.1,5.7,4.0
48231,6.600000000000001,5.2,3.9
48233,7.2,5.9,4.5
48235,6.100000000000001,4.800000000000001,3.0
48237,7.0,5.5,3.8
48239,5.800000000000001,5.0,3.5
48241,11.3,9.600000000000001,6.4
48243,5.100000000000001,4.3,3.4
48245,12.0,9.8,6.2
48247,9.600000000000001,8.700000000000001,5.4
48249,13.0,9.9,5.7
48251,6.5,4.9,3.5
48253,7.100000000000001,6.100000000000001,4.3
48255,6.300000000000001,5.2,3.3
48257,6.4,4.9,3.7
48259,5.100000000000001,3.9,3.1
48261,5.600000000000001,5.9,6.100000000000001
48263,3.9,2.9,2.1
48265,5.9,4.600000000000001,3.6
48267,5.0,4.2,3.4
48269,1.7,0.9,0.9
48271,6.0,5.600000000000001,4.7
48273,8.5,7.0,4.800000000000001
48275,5.600000000000001,4.7,3.9
48277,6.4,5.5,4.3
48279,5.2,5.0,4.0
48281,5.4,4.9,3.7
48283,6.7,4.3,2.8
48285,5.2,4.5,3.3
48287,5.0,4.4,3.5
48289,7.800000000000001,7.0,5.2
48291,10.5,9.0,5.800000000000001
48293,7.100000000000001,6.2,4.600000000000001
48295,4.100000000000001,3.8,3.1
48297,7.5,6.7,4.2
48299,5.800000000000001,4.9,3.8
48301,1.7,1.0,0.6000000000000001
48303,5.800000000000001,4.600000000000001,3.4
48305,5.5,4.3,3.5
48307,7.600000000000001,6.4,4.2
48309,6.2,4.800000000000001,3.6
48311,2.8,2.3,1.8
48313,7.2,6.2,4.3
48315,8.3,6.800000000000001,5.0
48317,6.100000000000001,4.800000000000001,3.1
48319,5.600000000000001,4.800000000000001,3.3
48321,10.5,8.1,5.9
48323,15.2,12.3,7.9
48325,6.4,5.0,3.8
48327,5.100000000000001,4.800000000000001,3.8
48329,8.1,5.5,2.9
48331,7.2,5.800000000000001,4.3
48333,4.100000000000001,4.5,4.2
48335,7.9,7.0,4.4
48337,6.7,5.2,3.6
48339,7.5,5.800000000000001,3.9
48341,3.7,3.4,2.6
48343,11.3,10.2,6.300000000000001
48345,4.600000000000001,5.100000000000001,4.100000000000001
48347,6.600000000000001,5.5,4.3
48349,6.2,5.100000000000001,3.9
48351,11.2,10.2,6.800000000000001
48353,5.4,4.7,3.7
48355,8.9,6.800000000000001,4.7
48357,5.800000000000001,4.600000000000001,3.4
48359,3.9,3.6,3.0
48361,10.6,8.8,5.7
48363,7.0,5.7,3.8
48365,8.4,6.600000000000001,4.600000000000001
48367,5.800000000000001,4.5,3.3
48369,2.6,2.9,2.4
48371,8.3,6.9,4.0
48373,8.8,7.9,5.5
48375,5.5,4.3,3.2
48377,14.9,10.2,6.2
48379,4.7,3.9,3.4
48381,4.5,3.6,2.8
48383,9.8,7.300000000000001,3.5
48385,6.600000000000001,6.0,4.600000000000001
48387,6.4,5.9,5.100000000000001
48389,7.2,5.800000000000001,3.4
48391,8.3,6.600000000000001,4.7
48393,4.5,4.2,3.8
48395,6.4,5.2,3.8
48397,5.9,4.4,3.3
48399,4.9,4.100000000000001,3.3
48401,7.4,6.0,4.2
48403,10.9,9.4,7.0
48405,9.600000000000001,8.1,5.800000000000001
48407,8.1,7.300000000000001,4.800000000000001
48409,10.2,8.700000000000001,6.0
48411,5.2,4.7,3.5
48413,6.9,5.5,3.5
48415,8.3,6.600000000000001,4.100000000000001
48417,5.300000000000001,4.0,2.7
48419,6.800000000000001,5.4,4.2
48421,3.1,3.1,2.8
48423,6.800000000000001,5.2,3.7
48425,6.600000000000001,5.2,3.8
48427,17.5,15.6,11.0
48429,6.100000000000001,4.9,3.7
48431,6.5,5.100000000000001,4.0
48433,5.100000000000001,4.2,3.0
48435,9.9,8.1,5.7
48437,5.2,5.0,4.0
48439,7.4,5.300000000000001,3.6
48441,5.5,4.4,3.3
48443,4.5,3.6,3.4
48445,7.300000000000001,6.0,4.100000000000001
48447,4.9,2.9,3.1
48449,6.7,5.4,4.3
48451,6.4,4.9,3.4
48453,6.4,4.100000000000001,2.8
48455,8.1,7.300000000000001,5.2
48457,9.9,8.5,6.0
48459,7.7,6.2,4.3
48461,5.7,5.2,2.7
48463,6.4,5.5,4.4
48465,8.4,5.9,4.5
48467,6.2,4.800000000000001,3.5
48469,8.3,6.300000000000001,4.2
48471,7.2,6.300000000000001,4.7
48473,7.600000000000001,6.300000000000001,4.3
48475,9.5,6.9,3.7
48477,5.7,5.300000000000001,4.0
48479,8.5,6.300000000000001,4.100000000000001
48481,6.800000000000001,5.7,3.8
48483,6.100000000000001,6.2,3.9
48485,6.7,5.300000000000001,3.9
48487,5.9,6.600000000000001,4.9
48489,12.0,10.1,8.200000000000001
48491,5.800000000000001,4.0,2.9
48493,5.7,4.4,3.3
48495,9.5,7.5,3.9
48497,6.600000000000001,4.9,3.5
48499,6.600000000000001,5.7,4.5
48501,12.0,7.600000000000001,4.0
48503,5.300000000000001,4.600000000000001,3.4
48505,12.3,11.7,6.9
48507,14.3,12.4,8.6
49001,4.100000000000001,2.9,2.7
49003,4.5,2.5,2.3
49005,3.0,2.0,2.0
49007,5.4,3.9,3.5
49009,4.600000000000001,3.6,4.5
49011,4.2,2.5,2.2
49013,8.0,4.800000000000001,3.2
49015,4.800000000000001,3.9,3.3
49017,10.4,6.4,5.9
49019,9.600000000000001,4.4,3.2
49021,4.600000000000001,2.9,2.4
49023,3.1,2.0,2.0
49025,5.4,2.9,2.5
49027,3.3,2.4,2.3
49029,3.4,2.2,2.0
49031,6.2,4.3,4.100000000000001
49033,3.5,2.3,2.5
49035,5.2,2.8,2.3
49037,10.5,6.2,4.4
49039,3.8,2.9,2.7
49041,4.3,3.3,2.8
49043,7.4,2.9,2.1
49045,4.800000000000001,2.9,2.5
49047,9.5,5.5,3.6
49049,3.9,2.4,2.1
49051,6.600000000000001,2.9,2.3
49053,5.5,3.0,2.5
49055,7.7,4.800000000000001,4.4
49057,4.9,2.9,2.5
50001,4.600000000000001,3.0,2.4
50003,6.600000000000001,4.7,3.2
50005,6.0,4.0,3.1
50007,4.800000000000001,3.1,2.1
50009,7.7,5.2,4.0
50011,5.2,3.7,2.6
50013,5.9,4.2,3.3
50015,7.800000000000001,4.3,3.4
50017,5.300000000000001,3.5,2.6
50019,7.7,5.0,4.4
50021,6.800000000000001,4.5,3.3
50023,4.9,3.3,2.4
50025,6.800000000000001,4.800000000000001,2.9
50027,6.0,3.6,2.2
51001,6.7,4.3,3.3
51003,5.600000000000001,3.3,2.7
51005,6.800000000000001,4.100000000000001,3.3
51007,6.0,3.6,2.9
51009,5.800000000000001,3.7,3.1
51011,6.0,3.9,3.2
51013,4.600000000000001,3.0,2.1
51015,4.800000000000001,3.1,2.6
51017,10.3,4.4,2.5
51019,5.300000000000001,3.4,2.9
51021,5.9,3.5,2.9
51023,4.7,3.0,2.6
51025,8.200000000000001,6.2,4.600000000000001
51027,9.8,6.600000000000001,4.7
51029,7.600000000000001,5.2,3.9
51031,6.100000000000001,3.8,3.1
51033,7.0,4.3,3.2
51035,8.5,4.100000000000001,3.5
51036,6.9,4.3,3.1
51037,5.800000000000001,3.7,3.0
51041,6.100000000000001,3.6,2.8
51043,4.800000000000001,3.1,2.5
51045,5.300000000000001,3.3,3.0
51047,5.100000000000001,3.3,2.8
51049,6.300000000000001,4.3,3.4
51051,8.200000000000001,5.300000000000001,4.4
51053,6.600000000000001,4.5,3.3
51057,7.2,4.7,3.4
51059,6.0,3.5,2.5
51061,4.9,3.0,2.6
51063,5.2,3.1,2.5
51065,5.5,3.3,2.6
51067,5.600000000000001,3.6,2.9
51069,4.800000000000001,2.9,2.4
51071,6.5,3.5,3.1
51073,5.600000000000001,3.4,2.7
51075,5.0,3.1,2.7
51077,6.0,3.4,2.6
51079,5.4,3.0,2.4
51083,7.300000000000001,4.800000000000001,3.9
51085,5.0,3.0,2.4
51087,6.7,4.0,2.8
51089,7.9,4.7,3.4
51091,3.9,2.9,2.3
51093,5.2,3.5,2.8
51097,5.300000000000001,3.2,2.6
51099,4.600000000000001,2.9,2.6
51101,5.5,3.3,2.7
51103,7.600000000000001,5.300000000000001,3.6
51105,6.600000000000001,4.100000000000001,3.8
51107,5.5,3.1,2.4
51109,5.4,3.4,2.7
51111,5.5,3.8,3.4
51113,4.0,2.5,2.2
51115,5.100000000000001,3.2,2.9
51117,7.0,4.7,3.6
51119,5.300000000000001,3.4,2.7
51121,4.9,3.0,2.8
51125,5.9,3.5,2.8
51127,4.7,3.0,2.4
51131,8.1,5.2,3.5
51133,6.600000000000001,4.800000000000001,4.0
51135,5.300000000000001,3.7,3.1
51137,5.800000000000001,3.6,3.0
51139,7.600000000000001,4.600000000000001,3.4
51141,7.100000000000001,4.5,3.6
51143,6.7,4.0,3.1
51145,5.0,2.9,2.5
51147,6.7,4.9,3.9
51149,6.7,4.5,3.4
51153,6.7,3.9,2.7
51155,8.1,4.0,3.1
51157,4.7,2.9,2.5
51159,5.100000000000001,3.5,2.9
51161,5.300000000000001,3.2,2.6
51163,5.7,3.7,2.9
51165,4.9,3.0,2.6
51167,6.9,4.4,3.6
51169,5.600000000000001,3.6,3.2
51171,5.5,3.6,2.8
51173,6.7,4.2,3.2
51175,5.100000000000001,3.5,2.8
51177,6.2,3.8,2.9
51179,5.800000000000001,3.7,2.9
51181,5.9,3.8,3.0
51183,8.9,6.4,4.2
51185,7.9,5.300000000000001,4.2
51187,6.0,3.6,2.9
51191,6.0,3.6,2.9
51193,6.100000000000001,4.4,3.2
51195,7.800000000000001,5.2,4.100000000000001
51197,8.0,4.100000000000001,3.1
51199,5.7,3.3,2.8
51510,6.2,3.8,2.4
51520,7.800000000000001,4.7,3.4
51530,5.800000000000001,3.9,3.1
51540,6.7,3.7,2.6
51550,6.300000000000001,3.8,2.9
51570,7.4,4.7,3.2
51580,10.0,5.800000000000001,4.100000000000001
51590,10.0,6.4,4.600000000000001
51595,11.4,7.7,4.7
51600,6.0,3.4,2.4
51610,4.0,2.7,2.2
51620,8.700000000000001,6.7,4.100000000000001
51630,7.4,4.7,3.4
51640,8.0,4.2,3.1
51650,8.8,5.5,3.8
51660,6.600000000000001,4.100000000000001,3.4
51670,11.2,7.2,4.4
51678,7.2,5.0,4.100000000000001
51680,7.5,5.100000000000001,3.9
51683,6.800000000000001,3.9,2.6
51685,6.9,3.8,2.5
51690,11.3,7.300000000000001,4.600000000000001
51700,9.0,5.5,3.6
51710,9.0,5.600000000000001,3.5
51720,7.7,5.0,3.8
51730,14.7,10.2,5.600000000000001
51735,4.4,2.8,2.5
51740,9.8,6.5,3.9
51750,6.5,4.100000000000001,3.5
51760,9.1,5.300000000000001,3.4
51770,8.0,4.800000000000001,3.2
51775,6.0,3.6,2.9
51790,6.5,3.8,2.7
51800,6.7,4.4,3.1
51810,6.5,3.7,2.8
51820,6.9,4.100000000000001,3.0
51830,8.4,4.800000000000001,4.100000000000001
51840,6.2,3.5,2.7
53001,7.100000000000001,5.5,5.100000000000001
53003,5.100000000000001,3.8,3.9
53005,8.1,5.7,5.0
53007,8.200000000000001,5.4,4.800000000000001
53009,10.1,6.600000000000001,6.0
53011,8.4,5.5,4.7
53013,7.2,5.5,5.5
53015,9.200000000000001,6.4,5.7
53017,8.4,5.7,5.300000000000001
53019,11.4,9.0,9.600000000000001
53021,8.8,6.7,6.2
53023,8.3,6.100000000000001,7.0
53025,8.700000000000001,6.7,6.0
53027,11.7,7.800000000000001,6.7
53029,8.200000000000001,5.7,4.9
53031,9.4,6.300000000000001,5.600000000000001
53033,7.7,4.100000000000001,2.9
53035,7.600000000000001,5.2,4.5
53037,8.9,6.4,5.800000000000001
53039,8.1,6.2,5.800000000000001
53041,9.3,6.4,6.0
53043,6.7,5.100000000000001,5.4
53045,9.8,7.0,6.300000000000001
53047,8.8,6.7,6.4
53049,10.9,7.9,6.800000000000001
53051,10.3,7.7,6.9
53053,9.5,6.100000000000001,5.100000000000001
53055,8.0,5.0,3.9
53057,9.700000000000001,6.4,5.300000000000001
53059,9.1,6.4,5.300000000000001
53061,8.700000000000001,4.800000000000001,3.2
53063,8.6,5.5,4.800000000000001
53065,9.200000000000001,6.800000000000001,6.7
53067,8.200000000000001,5.300000000000001,4.7
53069,8.6,6.800000000000001,6.800000000000001
53071,6.800000000000001,4.9,4.600000000000001
53073,9.3,6.100000000000001,4.9
53075,5.7,4.4,4.7
53077,9.5,7.0,6.4
54001,8.200000000000001,5.300000000000001,4.4
54003,6.100000000000001,3.6,2.9
54005,10.4,6.2,4.5
54007,10.2,6.800000000000001,6.100000000000001
54009,8.8,6.100000000000001,4.5
54011,7.9,4.7,3.5
54013,15.9,10.4,8.200000000000001
54015,12.4,7.800000000000001,6.0
54017,6.0,4.100000000000001,3.1
54019,9.9,6.300000000000001,4.7
54021,10.1,6.9,5.2
54023,6.4,4.5,3.7
54025,8.0,4.5,3.8
54027,5.4,3.5,2.6
54029,9.9,6.300000000000001,4.9
54031,7.100000000000001,5.0,4.0
54033,7.800000000000001,4.7,3.6
54035,8.5,5.800000000000001,4.3
54037,5.9,3.1,2.5
54039,8.700000000000001,5.300000000000001,3.8
54041,10.8,7.0,4.7
54043,10.0,6.600000000000001,5.0
54045,12.0,6.600000000000001,4.3
54047,12.3,8.4,6.300000000000001
54049,8.6,5.300000000000001,4.3
54051,9.8,6.300000000000001,5.0
54053,8.4,5.5,4.3
54055,9.200000000000001,6.100000000000001,4.5
54057,7.5,4.7,3.8
54059,14.2,8.9,5.600000000000001
54061,6.300000000000001,4.100000000000001,3.4
54063,7.0,3.8,3.4
54065,6.0,3.6,2.8
54067,10.4,6.0,4.600000000000001
54069,8.3,5.2,4.0
54071,4.9,3.1,2.6
54073,11.1,7.100000000000001,5.300000000000001
54075,9.1,5.100000000000001,4.0
54077,7.300000000000001,4.600000000000001,4.0
54079,7.300000000000001,4.3,3.3
54081,8.8,5.300000000000001,3.7
54083,9.1,5.7,4.7
54085,8.3,5.600000000000001,4.2
54087,12.2,8.5,6.300000000000001
54089,7.7,4.800000000000001,3.7
54091,7.300000000000001,4.7,3.8
54093,8.3,5.4,3.8
54095,10.6,8.0,5.9
54097,9.4,6.2,4.800000000000001
54099,8.3,5.2,4.0
54101,9.3,6.2,4.600000000000001
54103,9.9,6.800000000000001,5.600000000000001
54105,10.7,7.600000000000001,5.9
54107,8.700000000000001,5.4,4.100000000000001
54109,9.8,5.9,4.3
55001,9.700000000000001,6.2,4.800000000000001
55003,8.700000000000001,5.100000000000001,3.9
55005,6.100000000000001,3.9,3.3
55007,9.3,5.800000000000001,4.800000000000001
55009,6.100000000000001,3.5,2.6
55011,7.5,4.3,3.8
55013,9.1,5.4,4.600000000000001
55015,4.800000000000001,2.9,2.3
55017,6.300000000000001,4.0,3.3
55019,4.600000000000001,3.3,2.6
55021,6.0,3.4,2.6
55023,7.4,4.5,3.8
55025,4.9,2.9,2.2
55027,5.300000000000001,3.2,2.6
55029,6.9,4.4,3.1
55031,9.200000000000001,4.5,4.100000000000001
55033,5.600000000000001,3.6,3.1
55035,5.600000000000001,3.3,2.5
55037,8.1,4.800000000000001,3.5
55039,5.9,3.3,2.6
55041,12.7,6.7,4.7
55043,5.300000000000001,3.1,2.7
55045,4.9,3.1,2.4
55047,6.9,4.4,3.3
55049,6.2,3.4,2.6
55051,11.4,6.4,5.100000000000001
55053,9.4,5.2,3.8
55055,5.5,3.4,2.7
55057,7.300000000000001,4.3,3.2
55059,7.2,4.4,3.3
55061,4.7,2.9,2.5
55063,5.5,3.1,2.5
55065,4.3,2.7,2.4
55067,6.600000000000001,4.600000000000001,3.6
55069,6.0,3.7,3.1
55071,6.300000000000001,3.5,2.8
55073,5.0,3.0,2.5
55075,7.9,4.4,3.8
55077,6.800000000000001,4.5,3.5
55078,15.6,8.5,5.5
55079,8.4,5.4,3.7
55081,5.600000000000001,3.3,2.7
55083,6.300000000000001,3.8,3.1
55085,7.300000000000001,4.4,3.3
55087,5.600000000000001,3.2,2.5
55089,5.5,3.1,2.5
55091,5.9,3.4,3.1
55093,7.100000000000001,3.6,3.3
55095,7.2,4.3,3.8
55097,5.5,3.6,2.9
55099,6.9,4.3,3.4
55101,7.4,4.7,3.5
55103,5.2,3.6,2.8
55105,7.2,4.5,3.4
55107,6.7,4.4,3.7
55109,7.100000000000001,3.5,3.1
55111,7.600000000000001,4.100000000000001,2.8
55113,7.9,5.100000000000001,4.0
55115,6.5,3.8,2.9
55117,5.800000000000001,3.2,2.4
55119,4.9,3.4,3.4
55121,7.100000000000001,3.8,3.1
55123,5.300000000000001,3.3,2.7
55125,7.300000000000001,4.800000000000001,3.9
55127,6.100000000000001,3.7,2.9
55129,6.9,4.600000000000001,3.7
55131,5.7,3.1,2.4
55133,5.600000000000001,3.2,2.5
55135,5.600000000000001,3.6,3.0
55137,6.4,4.3,3.4
55139,5.5,3.3,2.5
55141,6.800000000000001,4.5,3.3
56001,3.7,3.4,3.1
56003,5.0,4.600000000000001,4.100000000000001
56005,7.0,5.4,3.6
56007,4.600000000000001,4.100000000000001,3.7
56009,6.0,5.0,3.1
56011,3.9,3.5,3.0
56013,6.300000000000001,4.9,4.0
56015,4.4,3.6,2.9
56017,5.0,4.0,2.9
56019,5.600000000000001,4.3,3.5
56021,5.2,4.2,3.5
56023,5.0,4.0,3.4
56025,7.9,6.2,4.0
56027,3.7,3.7,2.9
56029,5.4,4.3,3.6
56031,5.100000000000001,4.2,3.5
56033,5.0,4.4,3.3
56035,7.300000000000001,5.800000000000001,4.100000000000001
56037,7.5,5.7,4.2
56039,6.0,3.3,2.7
56041,6.4,5.2,3.8
56043,5.300000000000001,4.100000000000001,4.0
56045,3.9,3.3,2.7
72001,,11.4,8.1
72003,,8.8,7.2
72005,,9.1,7.800000000000001
72007,,9.3,6.5
72009,,8.4,7.0
72011,,7.800000000000001,6.0
72013,,8.5,6.7
72015,,9.200000000000001,8.4
72017,,10.1,8.1
72019,,8.3,7.0
72021,,7.4,4.800000000000001
72023,,8.5,6.600000000000001
72025,,6.9,4.9
72027,,7.5,7.0
72029,,7.100000000000001,4.7
72031,,7.2,4.7
72033,,8.1,5.100000000000001
72035,,6.100000000000001,5.0
72037,,8.9,6.5
72039,,11.6,8.6
72041,,5.800000000000001,4.7
72043,,8.9,7.2
72045,,9.0,6.800000000000001
72047,,10.1,7.2
72049,,6.100000000000001,2.4
72051,,6.0,4.3
72053,,9.200000000000001,6.4
72054,,10.1,7.7
72055,,13.5,9.700000000000001
72057,,7.800000000000001,6.7
72059,,10.9,9.9
72061,,4.7,3.1
72063,,5.4,4.100000000000001
72065,,8.4,11.3
72067,,8.700000000000001,6.2
72069,,7.9,6.300000000000001
72071,,8.1,6.800000000000001
72073,,12.3,8.0
72075,,7.5,6.800000000000001
72077,,8.3,6.300000000000001
72079,,12.4,9.9
72081,,13.5,11.6
72085,,7.600000000000001,6.0
72087,,8.700000000000001,5.800000000000001
72089,,8.700000000000001,6.0
72091,,7.5,6.100000000000001
72093,,11.9,9.9
72095,,11.6,11.2
72097,,8.700000000000001,7.0
72099,,9.5,8.4
72101,,9.1,7.100000000000001
72103,,7.4,6.100000000000001
72105,,10.4,7.100000000000001
72107,,9.9,8.1
72109,,11.2,10.1
72111,,10.8,9.700000000000001
72113,,8.8,7.0
72115,,9.3,8.200000000000001
72117,,8.700000000000001,8.6
72119,,8.1,5.5
72121,,10.1,8.200000000000001
72123,,10.4,8.700000000000001
72125,,9.5,7.800000000000001
72127,,6.5,4.3
72129,,7.800000000000001,6.300000000000001
72131,,12.2,10.2
72133,,9.200000000000001,7.800000000000001
72135,,6.4,4.5
72137,,6.800000000000001,4.600000000000001
72139,,5.7,3.7
72141,,9.200000000000001,8.0
72143,,9.1,7.300000000000001
72145,,10.0,7.4
72147,,11.9,6.9
72149,,11.7,10.4
72151,,10.3,8.3
72153,,11.7,10.3
